ID,OriginalID,Timestamp,Trial,counterbalance,phase_type,description_stop,paired_vid,onset,offset,description_content,importance,time,tag,vidpath,Datastring,data_set
Drun2M02_1207,debugXIqNy:debugwcE6X,1712758735357,21,7,test,4,8,350.0,380,"Someone is making a toast to an audience. We see Frank sitting and ripping paper off a wine bottle, he is next to a woman smoking a cigarette and another man who looks official. The man making the toast announces that Frank has won the award",5,47710,test_seg8_desc,/static/video/H/filmfest_clip2_H_7.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""380"", ""content"": ""Someone is making a toast to an audience. We see Frank sitting and ripping paper off a wine bottle, he is next to a woman smoking a cigarette and another man who looks official. The man making the toast announces that Frank has won the award"", ""importance"": ""5"", ""time"": 47710, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_1207,debugXIqNy:debugwcE6X,1712758897627,24,7,test,5,10,440.0,470,"Frank Senior gives a thank you speech to his wife and son (frank jr). He tells a story about 2 mice who fall into a tub of milk, one who gives up and one who keeps fighting and turns the butter into milk. He expresses that he is the second mouse. We see Frank Jr applauding his dad ",2,58031,test_seg10_desc,/static/video/H/filmfest_clip2_H_9.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""470"", ""content"": ""Frank Senior gives a thank you speech to his wife and son (frank jr). He tells a story about 2 mice who fall into a tub of milk, one who gives up and one who keeps fighting and turns the butter into milk. He expresses that he is the second mouse. We see Frank Jr applauding his dad "", ""importance"": ""2"", ""time"": 58031, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_1207,debugXIqNy:debugwcE6X,1712759061608,27,7,test,6,12,530.0,560,"Frank Senior continues telling the story of how he met his wife. She spills some of her drink onto the carpet and is annoyed, the father and son begin to help her clean it. She instructs Frank jr to go and get a towel, and we see him running towards the bathroom. While he is in there Frank senior continues dancing with his wife",2,53986,test_seg12_desc,/static/video/H/filmfest_clip2_H_11.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""560"", ""content"": ""Frank Senior continues telling the story of how he met his wife. She spills some of her drink onto the carpet and is annoyed, the father and son begin to help her clean it. She instructs Frank jr to go and get a towel, and we see him running towards the bathroom. While he is in there Frank senior continues dancing with his wife"", ""importance"": ""2"", ""time"": 53986, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_1207,debugXIqNy:debugwcE6X,1712759214484,30,7,test,7,14,620.0,650,"Frank senior tries to convince the shop owner to lend his son a suit, stating that it is his father funeral and will be a military funeral with planes flying over. The lady expresses that they don't loan suits and also are not open. Frank senior asks the lady 'is this yours' and pulls out a necklace ",5,49583,test_seg14_desc,/static/video/H/filmfest_clip2_H_13.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""650"", ""content"": ""Frank senior tries to convince the shop owner to lend his son a suit, stating that it is his father funeral and will be a military funeral with planes flying over. The lady expresses that they don't loan suits and also are not open. Frank senior asks the lady 'is this yours' and pulls out a necklace "", ""importance"": ""5"", ""time"": 49583, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712769587763,12,7,test,1,2,80.0,110,"On the game show, the woman is interviewing the three men. She has asked the first man a question, and then the second man a question. They are all the same person, and after the second man is questioned on who finally caught him, the movie jumps to a flashback including the person who seemingly caught him.",2,70252,test_seg2_desc,/static/video/H/filmfest_clip2_H_1.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""110"", ""content"": ""On the game show, the woman is interviewing the three men. She has asked the first man a question, and then the second man a question. They are all the same person, and after the second man is questioned on who finally caught him, the movie jumps to a flashback including the person who seemingly caught him."", ""importance"": ""2"", ""time"": 70252, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712769750296,15,7,test,2,4,170.0,200,"The detective sits down on a small stool looking into the small grate where the prisoner is located, he stares in and the prisoner is coughing and appears to be in an unfit condition. He is wrapped in a thick blanket, but still looks unfit. The detective states that he too has a bit of a cold.",3,58612,test_seg4_desc,/static/video/H/filmfest_clip2_H_3.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""200"", ""content"": ""The detective sits down on a small stool looking into the small grate where the prisoner is located, he stares in and the prisoner is coughing and appears to be in an unfit condition. He is wrapped in a thick blanket, but still looks unfit. The detective states that he too has a bit of a cold."", ""importance"": ""3"", ""time"": 58612, ""tag"": ""test_seg4_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712769948634,18,7,test,3,6,260.0,290,"The prison guards and the warden take the prisoner into the hospital wing and place him onto the bed, he curls up and doesn't look very comfortable. The detective is furious, demanding that the prisoner needs to return to America to see a real doctor, and the warden states as he and his guards are washing their hands that a doctor will see him in the morning. As they speak the door swings open, and upon inspection behind the curtain of the hospital bed, they find the prisoner has fled.",5,95181,test_seg6_desc,/static/video/H/filmfest_clip2_H_5.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_5.mp4"", ""descstop"": 3, ""vidpair"": 6, ""offset"": ""290"", ""content"": ""The prison guards and the warden take the prisoner into the hospital wing and place him onto the bed, he curls up and doesn't look very comfortable. The detective is furious, demanding that the prisoner needs to return to America to see a real doctor, and the warden states as he and his guards are washing their hands that a doctor will see him in the morning. As they speak the door swings open, and upon inspection behind the curtain of the hospital bed, they find the prisoner has fled."", ""importance"": ""5"", ""time"": 95181, ""tag"": ""test_seg6_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712770130201,21,7,test,4,8,350.0,380,"From the prison, it appears that the scene has gone to a flashback, this is a scene in which a person is on stage. Our main character is holding a bottle of wine, sat at a table with a small number of people, he pulls the label from the bottle, and next to him a finely dressed woman is smoking a cigarette, the camera pans to a well-dressed man who is looking intently at the stage as the person introduces the main character to the stage.",2,78444,test_seg8_desc,/static/video/H/filmfest_clip2_H_7.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_7.mp4"", ""descstop"": 4, ""vidpair"": 8, ""offset"": ""380"", ""content"": ""From the prison, it appears that the scene has gone to a flashback, this is a scene in which a person is on stage. Our main character is holding a bottle of wine, sat at a table with a small number of people, he pulls the label from the bottle, and next to him a finely dressed woman is smoking a cigarette, the camera pans to a well-dressed man who is looking intently at the stage as the person introduces the main character to the stage."", ""importance"": ""2"", ""time"": 78444, ""tag"": ""test_seg8_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712770281079,24,7,test,5,10,440.0,470,"The man speaks on stage, he says that in a story two mice fall into a bucket of cheese, one mouse drowns, whereas the other mouse doesn't give up and manages to work hard to stay afloat and get out of the cheese. He states that right now he is that mouse.",3,47230,test_seg10_desc,/static/video/H/filmfest_clip2_H_9.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_9.mp4"", ""descstop"": 5, ""vidpair"": 10, ""offset"": ""470"", ""content"": ""The man speaks on stage, he says that in a story two mice fall into a bucket of cheese, one mouse drowns, whereas the other mouse doesn't give up and manages to work hard to stay afloat and get out of the cheese. He states that right now he is that mouse."", ""importance"": ""3"", ""time"": 47230, ""tag"": ""test_seg10_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712770461486,27,7,test,6,12,530.0,560,"The father tells a story of how he met the mother in France, and he told her \I won't leave France without you\ and states that it was true, he did not. The mother continues to dance, and she sways too hard and spills her wine on the carpet. She is quite upset, but the father tells her not to worry, and asks the son to go and grab a towel. He runs to the kitchen to grab a towel, whilst the father asks the mother to dance with him and they start to sway together.",3,77667,test_seg12_desc,/static/video/H/filmfest_clip2_H_11.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_11.mp4"", ""descstop"": 6, ""vidpair"": 12, ""offset"": ""560"", ""content"": ""The father tells a story of how he met the mother in France, and he told her \""I won't leave France without you\"" and states that it was true, he did not. The mother continues to dance, and she sways too hard and spills her wine on the carpet. She is quite upset, but the father tells her not to worry, and asks the son to go and grab a towel. He runs to the kitchen to grab a towel, whilst the father asks the mother to dance with him and they start to sway together."", ""importance"": ""3"", ""time"": 77667, ""tag"": ""test_seg12_desc""}",2023-2024 Run
Drun2M02_265,debug7DS7e:debugjYyWK,1712770629682,30,7,test,7,14,620.0,650,"The men are trying to get into the store for a suit, and the woman is stating they do not open for another half an hour. The father states there was a death in the family, and the person was a war veteran. The woman says the store doesn't open yet, and tries to walk away, and the father asks if a necklace he is holding is hers.",3,64228,test_seg14_desc,/static/video/H/filmfest_clip2_H_13.mp4,"{""phase"": ""description"", ""counterbalance"": 7, ""vidpath"": ""/static/video/H/filmfest_clip2_H_13.mp4"", ""descstop"": 7, ""vidpair"": 14, ""offset"": ""650"", ""content"": ""The men are trying to get into the store for a suit, and the woman is stating they do not open for another half an hour. The father states there was a death in the family, and the person was a war veteran. The woman says the store doesn't open yet, and tries to walk away, and the father asks if a necklace he is holding is hers."", ""importance"": ""3"", ""time"": 64228, ""tag"": ""test_seg14_desc""}",2023-2024 Run
Drun2M02_898,debugOR5Ef:debugUpwyB,1712585209638,12,8,test,1,2,90.0,120,"contestant no. 1 replied that he did it because he really needed the money. The woman asked the second contestant who eventually caught him. He said it was Carl Hanratty. We then saw a clip of Carl Hanratty, an FB! agent talking with others in the rain. ",7,108954,test_seg2_desc,/static/video/I/filmfest_clip2_I_1.mp4,"{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/I/filmfest_clip2_I_1.mp4"", ""descstop"": 1, ""vidpair"": 2, ""offset"": ""120"", ""content"": ""contestant no. 1 replied that he did it because he really needed the money. The woman asked the second contestant who eventually caught him. He said it was Carl Hanratty. We then saw a clip of Carl Hanratty, an FB! agent talking with others in the rain. "", ""importance"": ""7"", ""time"": 108954, ""tag"": ""test_seg2_desc""}",2023-2024 Run
Drun2M02_898,debugOR5Ef:debugUpwyB,1712585412260,15,8,test,2,4,180.0,210,Mr Hanratty opened his umbrella and closed it again. He noted that the man in the sell was coughing and said he had a bit of a cold himself. He started to read out the contents of an extradition order.,4,87676,test_seg4_desc,/static/video/I/filmfest_clip2_I_3.mp4,"{""phase"": ""description"", ""counterbalance"": 8, ""vidpath"": ""/static/video/I/filmfest_clip2_I_3.mp4"", ""descstop"": 2, ""vidpair"": 4, ""offset"": ""210"", ""content"": ""Mr Hanratty opened his umbrella and closed it again. He noted that the man in the sell was coughing and said he had a bit of a cold himself. He started to read out the contents of an extradition order."", ""importance"": ""4"", ""time"": 87676, ""tag"": ""test_seg4_desc""}",2023-2024 Run
